name,ligID,targetID_vina,instance_vina,vina,targetID_dsx,instance_dsx,dsx,rmsd_vina_dsx,consensus
ZINC000000038653,lig3677,target001,vina,-6.348,target001,autodock,-80.597,3.832,False
ZINC000000038660,lig3678,target001,dock,-6.880,target001,dock,-70.983,0.000,True
ZINC000000038664,lig3679,target001,dock,-7.240,target001,dock,-75.116,3.590,False
ZINC000000038667,lig3680,target001,vina,-8.096,target001,vina,-83.204,7.583,False
ZINC000000038668,lig3681,target001,vina,-7.697,target001,dock,-79.334,7.041,False
ZINC000000038670,lig3682,target001,vina,-7.646,target001,vina,-81.271,6.701,False
ZINC000000038682,lig3683,target001,vina,-7.830,target001,vina,-86.550,6.933,False
ZINC000000038683,lig3684,target001,vina,-7.609,target001,vina,-81.235,0.000,True
ZINC000000038686,lig3685,target001,autodock,-7.291,target001,autodock,-85.144,8.580,False
ZINC000000038695,lig3686,target001,vina,-8.089,target001,vina,-94.701,0.000,True
ZINC000000038703,lig3687,target001,vina,-7.785,target001,vina,-91.175,0.000,True
ZINC000000038706,lig3688,target001,autodock,-6.820,target001,dock,-76.878,8.338,False
ZINC000000038708,lig3689,target001,dock,-7.189,target001,autodock,-90.671,9.002,False
ZINC000000038710,lig3690,target001,vina,-7.316,target001,vina,-90.280,0.000,True
ZINC000000038715,lig3691,target001,dock,-7.061,target001,dock,-73.060,0.000,True
ZINC000000038722,lig3692,target001,dock,-7.953,target001,autodock,-92.651,9.068,False
ZINC000000038728,lig3693,target001,vina,-7.146,target001,dock,-92.204,9.131,False
ZINC000000038732,lig3694,target001,vina,-7.515,target001,dock,-88.171,19.508,False
ZINC000000038736,lig3695,target001,vina,-7.015,target001,autodock,-101.689,8.421,False
ZINC000000038742,lig3696,target001,vina,-7.251,target001,vina,-90.866,0.000,True
ZINC000000038747,lig3697,target001,autodock,-7.753,target001,autodock,-86.761,0.000,True
ZINC000000038754,lig3698,target001,vina,-7.318,target001,autodock,-94.294,8.993,False
ZINC000000038758,lig3699,target001,autodock,-7.917,target001,autodock,-104.051,0.000,True
ZINC000000038763,lig3700,target001,autodock,-8.025,target001,autodock,-95.208,3.196,False
ZINC000000038765,lig3701,target001,autodock,-7.953,target001,autodock,-91.555,0.000,True
ZINC000000038784,lig3702,target001,vina,-7.112,target001,autodock,-96.166,7.567,False
ZINC000000038812,lig3703,target001,autodock,-7.453,target001,vina,-83.241,3.725,False
ZINC000000038818,lig3704,target001,vina,-6.210,target001,dock,-71.900,6.905,False
ZINC000000038832,lig3705,target001,vina,-8.889,target001,vina,-101.273,5.872,False
ZINC000000038834,lig3706,target001,vina,-8.682,target001,vina,-101.499,0.000,True
ZINC000000038839,lig3707,target001,vina,-7.788,target001,dock,-95.693,10.512,False
ZINC000000038840,lig3708,target001,autodock,-9.051,target001,autodock,-104.279,12.441,False
ZINC000000038842,lig3709,target001,dock,-8.914,target001,autodock,-112.678,5.155,False
ZINC000000038858,lig3710,target001,autodock,-7.883,target001,autodock,-80.224,2.387,False
ZINC000000038859,lig3711,target001,vina,-7.554,target001,autodock,-87.678,4.116,False
ZINC000000038861,lig3712,target001,vina,-8.228,target001,vina,-98.074,7.592,False
ZINC000000038862,lig3713,target001,vina,-7.011,target001,autodock,-91.808,4.592,False
ZINC000000038863,lig3714,target001,vina,-7.460,target001,autodock,-97.328,12.991,False
ZINC000000038867,lig3715,target001,vina,-7.356,target001,vina,-80.354,2.685,False
ZINC000000038869,lig3716,target001,autodock,-7.704,target001,vina,-101.998,11.381,False
ZINC000000038875,lig3717,target001,vina,-8.406,target001,vina,-101.137,3.819,False
ZINC000000038878,lig3718,target001,autodock,-8.156,target001,autodock,-93.443,4.025,False
ZINC000000038887,lig3719,target001,autodock,-8.151,target001,autodock,-104.836,4.910,False
ZINC000000038890,lig3720,target001,autodock,-7.668,target001,autodock,-89.956,6.531,False
ZINC000000038891,lig3721,target001,autodock,-8.200,target001,autodock,-113.180,0.000,True
ZINC000000038901,lig3722,target001,vina,-8.319,target001,vina,-97.870,2.983,False
ZINC000000038911,lig3723,target001,dock,-7.602,target001,vina,-83.742,8.505,False
ZINC000000038918,lig3724,target001,vina,-7.673,target001,autodock,-88.217,12.504,False
ZINC000000038920,lig3725,target001,vina,-7.270,target001,vina,-95.906,6.468,False
ZINC000000038930,lig3726,target001,dock,-7.408,target001,autodock,-103.830,10.479,False
ZINC000000038951,lig3727,target001,vina,-7.807,target001,autodock,-91.515,6.718,False
ZINC000000038953,lig3728,target001,autodock,-7.490,target001,dock,-100.620,5.501,False
ZINC000000038954,lig3729,target001,autodock,-9.301,target001,autodock,-90.079,0.001,True
ZINC000000038958,lig3730,target001,vina,-6.950,target001,vina,-70.976,0.000,True
ZINC000000038959,lig3731,target001,vina,-7.581,target001,autodock,-85.685,5.874,False
ZINC000000038970,lig3732,target001,autodock,-7.295,target001,autodock,-73.326,0.000,True
ZINC000000038972,lig3733,target001,vina,-6.608,target001,vina,-87.141,21.260,False
ZINC000000038978,lig3734,target001,dock,-7.431,target001,vina,-70.861,6.837,False
ZINC000000038980,lig3735,target001,autodock,-7.216,target001,vina,-96.933,14.911,False
ZINC000000038982,lig3736,target001,autodock,-8.690,target001,vina,-101.334,2.519,False
ZINC000000038985,lig3737,target001,vina,-6.637,target001,autodock,-95.659,9.229,False
ZINC000000038987,lig3738,target001,dock,-7.400,target001,autodock,-82.044,3.416,False
ZINC000000038991,lig3739,target001,autodock,-7.410,target001,dock,-99.892,19.748,False
ZINC000000038994,lig3740,target001,autodock,-8.202,target001,vina,-89.499,0.563,True
ZINC000000039002,lig3741,target001,vina,-6.985,target001,autodock,-72.867,11.323,False
ZINC000000039006,lig3742,target001,dock,-7.582,target001,dock,-75.841,0.000,True
ZINC000000039018,lig3743,target001,vina,-9.253,target001,vina,-101.119,3.807,False
ZINC000000039022,lig3744,target001,vina,-8.415,target001,autodock,-85.237,6.716,False
ZINC000000039029,lig3745,target001,vina,-8.044,target001,vina,-84.997,0.000,True
ZINC000000039030,lig3746,target001,autodock,-7.782,target001,autodock,-85.117,3.279,False
ZINC000000039043,lig3747,target001,vina,-8.065,target001,vina,-100.357,0.000,True
ZINC000000039049,lig3748,target001,autodock,-6.622,target001,autodock,-62.358,0.000,True
ZINC000000039064,lig3749,target001,vina,-7.311,target001,dock,-67.423,21.314,False
ZINC000000039068,lig3750,target001,autodock,-6.731,target001,autodock,-70.322,0.000,True
ZINC000000039081,lig3751,target001,autodock,-6.490,target001,autodock,-84.428,0.000,True
ZINC000000039092,lig3752,target001,vina,-8.242,target001,vina,-85.555,0.000,True
ZINC000000039119,lig3753,target001,autodock,-9.167,target001,autodock,-98.753,0.000,True
ZINC000000039126,lig3754,target001,vina,-7.823,target001,vina,-80.153,4.017,False
ZINC000000039151,lig3755,target001,dock,-7.175,target001,autodock,-83.596,5.227,False
ZINC000000039173,lig3756,target001,autodock,-7.603,target001,autodock,-80.284,6.832,False
ZINC000000039177,lig3757,target001,vina,-6.046,target001,autodock,-83.865,1.742,True
ZINC000000039190,lig3758,target001,autodock,-8.203,target001,autodock,-88.619,0.000,True
ZINC000000039201,lig3759,target001,vina,-7.736,target001,autodock,-88.810,3.476,False
ZINC000000039204,lig3760,target001,autodock,-7.839,target001,vina,-91.354,10.940,False
ZINC000000039209,lig3761,target001,vina,-7.485,target001,autodock,-80.351,4.686,False
ZINC000000039210,lig3762,target001,dock,-8.551,target001,autodock,-85.781,2.787,False
ZINC000000039211,lig3763,target001,vina,-6.821,target001,dock,-79.778,21.361,False
ZINC000000039212,lig3764,target001,vina,-7.908,target001,vina,-91.482,0.000,True
ZINC000000039213,lig3765,target001,autodock,-7.709,target001,vina,-91.274,6.425,False
ZINC000000039214,lig3766,target001,vina,-6.168,target001,vina,-94.343,0.000,True
ZINC000000039225,lig3767,target001,vina,-7.051,target001,autodock,-79.283,4.218,False
ZINC000000039226,lig3768,target001,autodock,-9.553,target001,autodock,-106.734,0.000,True
ZINC000000039242,lig3769,target001,autodock,-7.240,target001,autodock,-97.983,0.000,True
ZINC000000039245,lig3770,target001,vina,-9.454,target001,vina,-110.962,0.000,True
ZINC000000039253,lig3771,target001,vina,-6.873,target001,autodock,-107.400,6.238,False
ZINC000000039267,lig3772,target001,autodock,-8.589,target001,autodock,-95.167,0.000,True
ZINC000000039268,lig3773,target001,autodock,-9.258,target001,vina,-94.007,2.775,False
ZINC000000039271,lig3774,target001,autodock,-9.205,target001,autodock,-89.873,0.000,True
ZINC000000039280,lig3775,target001,vina,-6.651,target001,autodock,-85.168,3.786,False
ZINC000000039283,lig3776,target001,vina,-7.091,target001,autodock,-84.917,4.983,False
ZINC000000039285,lig3777,target001,autodock,-8.081,target001,autodock,-91.642,3.918,False
ZINC000000039330,lig3778,target001,vina,-7.484,target001,dock,-109.454,1.257,True
ZINC000000039331,lig3779,target001,autodock,-6.337,target001,autodock,-77.404,0.000,True
ZINC000000039360,lig3780,target001,autodock,-9.971,target001,vina,-100.979,6.780,False
ZINC000000039379,lig3781,target001,vina,-8.160,target001,autodock,-110.207,2.582,False
ZINC000000039400,lig3782,target001,dock,-7.255,target001,dock,-101.671,0.000,True
ZINC000000039405,lig3783,target001,vina,-9.123,target001,autodock,-101.602,6.250,False
ZINC000000039411,lig3784,target001,dock,-8.040,target001,dock,-99.504,0.000,True
ZINC000000039428,lig3785,target001,autodock,-9.678,target001,autodock,-127.551,0.000,True
ZINC000000039432,lig3786,target001,vina,-6.498,target001,vina,-77.072,5.613,False
ZINC000000039433,lig3787,target001,autodock,-6.043,target001,vina,-59.897,3.477,False
ZINC000000039445,lig3788,target001,vina,-9.085,target001,autodock,-89.893,1.057,True
ZINC000000039551,lig3789,target001,autodock,-6.671,target001,autodock,-60.165,0.002,True
ZINC000000039598,lig3790,target001,vina,-5.737,target001,dock,-60.903,1.567,True
ZINC000000039639,lig3791,target001,dock,-7.152,target001,autodock,-74.058,21.494,False
ZINC000000039645,lig3792,target001,autodock,-6.858,target001,autodock,-60.186,1.797,True
ZINC000000039775,lig3793,target001,autodock,-6.174,target001,autodock,-73.182,0.000,True
ZINC000000039842,lig3794,target001,vina,-7.099,target001,dock,-74.213,3.002,False
ZINC000000039871,lig3795,target001,dock,-6.957,target001,dock,-80.855,3.204,False
ZINC000000039945,lig3796,target001,dock,-6.290,target001,autodock,-77.871,6.321,False
ZINC000000039956,lig3797,target001,vina,-7.370,target001,vina,-75.820,0.000,True
ZINC000000039968,lig3798,target001,vina,-5.441,target001,vina,-64.029,0.000,True
ZINC000000039973,lig3799,target001,autodock,-7.464,target001,autodock,-74.892,0.000,True
ZINC000000039997,lig3800,target001,dock,-7.008,target001,vina,-73.929,4.061,False
ZINC000000040024,lig3801,target001,vina,-6.804,target001,autodock,-75.798,3.693,False
ZINC000000040026,lig3802,target001,vina,-6.539,target001,dock,-74.079,4.777,False
ZINC000000040034,lig3803,target001,vina,-7.253,target001,dock,-91.136,20.828,False
ZINC000000040042,lig3804,target001,autodock,-6.840,target001,vina,-73.641,3.108,False
ZINC000000040061,lig3805,target001,vina,-5.839,target001,dock,-71.492,7.320,False
ZINC000000040116,lig3806,target001,autodock,-5.508,target001,autodock,-69.087,4.508,False
ZINC000000040160,lig3807,target001,vina,-6.540,target001,autodock,-79.487,4.144,False
ZINC000000040191,lig3808,target001,vina,-6.064,target001,autodock,-78.593,2.262,False
ZINC000000040204,lig3809,target001,autodock,-7.654,target001,vina,-87.769,6.224,False
ZINC000000040208,lig3810,target001,dock,-6.354,target001,autodock,-71.429,2.875,False
ZINC000000040209,lig3811,target001,vina,-7.984,target001,dock,-75.153,3.251,False
ZINC000000040210,lig3812,target001,vina,-7.925,target001,autodock,-77.873,5.019,False
ZINC000000040213,lig3813,target001,autodock,-7.217,target001,autodock,-76.038,20.461,False
ZINC000000040226,lig3814,target001,autodock,-7.892,target001,vina,-82.851,3.614,False
ZINC000000040227,lig3815,target001,dock,-6.861,target001,vina,-70.878,7.470,False
ZINC000000040232,lig3816,target001,autodock,-6.545,target001,dock,-75.900,2.617,False
ZINC000000040236,lig3817,target001,autodock,-7.999,target001,vina,-79.973,3.528,False
ZINC000000040244,lig3818,target001,dock,-6.700,target001,vina,-78.093,4.913,False
ZINC000000040250,lig3819,target001,autodock,-6.834,target001,autodock,-79.026,5.556,False
ZINC000000040251,lig3820,target001,autodock,-6.349,target001,autodock,-73.447,6.454,False
ZINC000000040253,lig3821,target001,dock,-6.282,target001,dock,-77.539,0.000,True
ZINC000000040254,lig3822,target001,vina,-7.932,target001,vina,-71.113,0.000,True
ZINC000000040255,lig3823,target001,dock,-7.636,target001,dock,-88.408,2.099,False
ZINC000000040277,lig3824,target001,vina,-7.254,target001,vina,-79.125,2.470,False
ZINC000000040282,lig3825,target001,dock,-7.145,target001,vina,-84.562,1.178,True
ZINC000000040300,lig3826,target001,vina,-7.402,target001,vina,-82.954,2.529,False
ZINC000000040333,lig3827,target001,autodock,-6.841,target001,dock,-76.555,18.306,False
ZINC000000040340,lig3828,target001,autodock,-7.261,target001,dock,-76.448,4.047,False
ZINC000000040346,lig3829,target001,dock,-7.041,target001,autodock,-71.354,8.865,False
ZINC000000040347,lig3830,target001,autodock,-6.786,target001,autodock,-86.401,16.071,False
ZINC000000040348,lig3831,target001,vina,-6.883,target001,autodock,-80.289,11.434,False
ZINC000000040359,lig3832,target001,vina,-6.983,target001,autodock,-82.252,21.020,False
ZINC000000040371,lig3833,target001,autodock,-6.935,target001,dock,-75.507,19.419,False
ZINC000000040378,lig3834,target001,autodock,-6.345,target001,autodock,-84.105,4.539,False
ZINC000000040399,lig3835,target001,vina,-6.575,target001,autodock,-78.526,3.943,False
ZINC000000040447,lig3836,target001,autodock,-6.761,target001,autodock,-88.291,20.771,False
ZINC000000040457,lig3837,target001,autodock,-6.530,target001,autodock,-76.508,4.069,False
ZINC000000040471,lig3838,target001,vina,-6.837,target001,vina,-79.796,3.966,False
ZINC000000040502,lig3839,target001,vina,-7.223,target001,vina,-71.190,13.768,False
ZINC000000040510,lig3840,target001,autodock,-7.080,target001,autodock,-70.287,4.454,False
ZINC000000040511,lig3841,target001,dock,-6.811,target001,autodock,-77.320,1.873,True
ZINC000000040512,lig3842,target001,vina,-7.287,target001,vina,-84.887,0.000,True
ZINC000000040536,lig3843,target001,autodock,-7.415,target001,autodock,-81.904,0.000,True
ZINC000000040581,lig3844,target001,vina,-6.741,target001,autodock,-80.801,8.386,False
ZINC000000040582,lig3845,target001,vina,-7.068,target001,dock,-79.094,2.566,False
ZINC000000040583,lig3846,target001,dock,-7.741,target001,dock,-87.208,0.000,True
ZINC000000040631,lig3847,target001,vina,-7.507,target001,autodock,-77.025,5.144,False
ZINC000000040646,lig3848,target001,autodock,-7.478,target001,autodock,-86.052,0.000,True
ZINC000000040663,lig3849,target001,vina,-7.778,target001,autodock,-87.656,2.496,False
ZINC000000040735,lig3850,target001,autodock,-6.270,target001,dock,-90.290,4.117,False
ZINC000000040749,lig3851,target001,vina,-7.154,target001,vina,-94.245,3.536,False
ZINC000000040750,lig3852,target001,autodock,-6.954,target001,autodock,-87.957,3.387,False
ZINC000000040751,lig3853,target001,vina,-5.961,target001,autodock,-74.235,2.935,False
ZINC000000040752,lig3854,target001,autodock,-5.936,target001,autodock,-72.120,1.860,True
ZINC000000040763,lig3855,target001,vina,-5.833,target001,vina,-72.193,3.041,False
ZINC000000040768,lig3856,target001,vina,-6.145,target001,vina,-91.123,0.000,True
ZINC000000040791,lig3857,target001,vina,-5.194,target001,vina,-70.138,5.517,False
ZINC000000040802,lig3858,target001,vina,-6.604,target001,autodock,-92.703,5.608,False
ZINC000000040839,lig3859,target001,autodock,-7.757,target001,vina,-78.551,3.619,False
ZINC000000040850,lig3860,target001,vina,-7.749,target001,dock,-83.097,7.306,False
ZINC000000040863,lig3861,target001,autodock,-8.168,target001,autodock,-100.591,5.770,False
ZINC000000040869,lig3862,target001,autodock,-7.312,target001,autodock,-94.681,3.026,False
ZINC000000040902,lig3863,target001,vina,-7.364,target001,autodock,-78.074,3.728,False
ZINC000000040907,lig3864,target001,autodock,-6.363,target001,autodock,-83.305,16.565,False
ZINC000000040925,lig3865,target001,autodock,-8.374,target001,autodock,-75.281,6.037,False
ZINC000000040927,lig3866,target001,vina,-8.033,target001,autodock,-94.233,5.180,False
ZINC000000040931,lig3867,target001,vina,-6.673,target001,vina,-90.075,5.583,False
ZINC000000040959,lig3868,target001,vina,-7.330,target001,vina,-88.572,0.000,True
ZINC000000040969,lig3869,target001,dock,-6.943,target001,dock,-92.003,0.000,True
ZINC000000041003,lig3870,target001,vina,-7.064,target001,dock,-106.515,22.138,False
ZINC000000041020,lig3871,target001,vina,-6.908,target001,autodock,-85.300,9.027,False
ZINC000000041021,lig3872,target001,vina,-7.785,target001,autodock,-80.956,3.258,False
ZINC000000041034,lig3873,target001,vina,-6.381,target001,vina,-97.208,5.872,False
ZINC000000041041,lig3874,target001,autodock,-6.417,target001,autodock,-90.795,13.667,False
ZINC000000041082,lig3875,target001,vina,-7.505,target001,vina,-92.300,0.000,True
ZINC000000041086,lig3876,target001,dock,-6.671,target001,dock,-94.269,0.000,True
ZINC000000041096,lig3877,target001,vina,-7.288,target001,vina,-88.334,6.009,False
ZINC000000041097,lig3878,target001,autodock,-6.348,target001,autodock,-86.010,5.895,False
