name,ligID,targetID_autodock,instance_autodock,score_autodock,targetID_dock,instance_dock,score_dock,rmsd_autodock_dock,consensus
ZINC000000039871,lig3795,target001,autodock,-7.770,target001,dock,-39.169,19.404,False
ZINC000000039945,lig3796,target001,autodock,-6.200,target001,dock,-32.036,6.861,False
ZINC000000039956,lig3797,target001,autodock,-7.640,target001,dock,-33.373,6.407,False
ZINC000000039968,lig3798,target001,autodock,-6.180,target001,dock,-30.048,6.753,False
ZINC000000039973,lig3799,target001,autodock,-6.370,target001,dock,-29.998,6.137,False
ZINC000000039997,lig3800,target001,autodock,-7.710,target001,dock,-36.003,1.888,True
ZINC000000040024,lig3801,target001,autodock,-7.030,target001,dock,-32.423,5.450,False
ZINC000000040026,lig3802,target001,autodock,-7.380,target001,dock,-31.678,23.972,False
ZINC000000040034,lig3803,target001,autodock,-7.280,target001,dock,-38.598,3.862,False
ZINC000000040042,lig3804,target001,autodock,-8.200,target001,dock,-35.068,18.434,False
ZINC000000040061,lig3805,target001,autodock,-5.950,target001,dock,-32.526,24.102,False
ZINC000000040116,lig3806,target001,autodock,-5.450,target001,dock,-33.772,22.410,False
ZINC000000040160,lig3807,target001,autodock,-6.960,target001,dock,-31.286,3.422,False
ZINC000000040191,lig3808,target001,autodock,-7.250,target001,,,,False
ZINC000000040204,lig3809,target001,autodock,-6.060,target001,dock,-29.921,6.441,False
ZINC000000040208,lig3810,target001,autodock,-7.340,target001,dock,-45.700,4.256,False
ZINC000000040209,lig3811,target001,autodock,-6.900,target001,dock,-32.233,21.458,False
ZINC000000040210,lig3812,target001,autodock,-7.600,target001,dock,-35.775,5.304,False
ZINC000000040213,lig3813,target001,autodock,-6.700,target001,dock,-33.809,1.830,True
ZINC000000040226,lig3814,target001,autodock,-8.060,target001,dock,-37.755,4.126,False
ZINC000000040227,lig3815,target001,autodock,-6.190,target001,dock,-33.721,7.769,False
ZINC000000040232,lig3816,target001,autodock,-7.770,target001,dock,-48.850,1.205,True
ZINC000000040236,lig3817,target001,autodock,-6.900,target001,dock,-38.121,7.311,False
ZINC000000040244,lig3818,target001,autodock,-7.480,target001,dock,-33.799,4.440,False
ZINC000000040250,lig3819,target001,autodock,-7.380,target001,dock,-33.818,4.048,False
ZINC000000040251,lig3820,target001,autodock,-7.830,target001,dock,-33.180,5.306,False
ZINC000000040253,lig3821,target001,autodock,-7.130,target001,dock,-36.545,22.250,False
ZINC000000040254,lig3822,target001,autodock,-6.080,target001,dock,-32.185,5.428,False
ZINC000000040255,lig3823,target001,autodock,-8.700,target001,dock,-43.032,3.645,False
ZINC000000040277,lig3824,target001,autodock,-6.420,target001,dock,-30.866,19.843,False
ZINC000000040282,lig3825,target001,autodock,-6.980,target001,dock,-38.979,5.783,False
ZINC000000040300,lig3826,target001,autodock,-6.550,target001,dock,-43.704,5.980,False
ZINC000000040333,lig3827,target001,autodock,-6.990,target001,dock,-34.515,0.005,True
ZINC000000040340,lig3828,target001,autodock,-6.850,target001,dock,-34.666,1.031,True
ZINC000000040346,lig3829,target001,autodock,-7.070,target001,dock,-31.789,9.708,False
ZINC000000040347,lig3830,target001,autodock,-6.880,target001,,,,False
ZINC000000040348,lig3831,target001,autodock,-7.170,target001,dock,-33.569,9.115,False
ZINC000000040359,lig3832,target001,autodock,-7.100,target001,dock,-33.385,7.627,False
ZINC000000040371,lig3833,target001,autodock,-6.840,target001,dock,-32.976,21.142,False
ZINC000000040378,lig3834,target001,autodock,-6.740,target001,dock,-34.862,3.739,False
ZINC000000040399,lig3835,target001,autodock,-7.140,target001,dock,-34.111,0.019,True
ZINC000000040447,lig3836,target001,autodock,-7.530,target001,dock,-39.499,5.999,False
ZINC000000040457,lig3837,target001,autodock,-7.210,target001,dock,-40.310,6.369,False
ZINC000000040471,lig3838,target001,autodock,-7.320,target001,dock,-35.687,10.904,False
ZINC000000040502,lig3839,target001,autodock,-6.170,target001,dock,-31.015,6.946,False
ZINC000000040510,lig3840,target001,autodock,-8.330,target001,,,,False
ZINC000000040511,lig3841,target001,autodock,-7.470,target001,dock,-36.929,7.024,False
ZINC000000040512,lig3842,target001,autodock,-7.040,target001,dock,-36.452,4.168,False
ZINC000000040536,lig3843,target001,autodock,-7.330,target001,dock,-35.086,4.661,False
ZINC000000040581,lig3844,target001,autodock,-7.460,target001,dock,-35.076,4.189,False
ZINC000000040582,lig3845,target001,autodock,-7.050,target001,dock,-34.401,13.713,False
ZINC000000040583,lig3846,target001,autodock,-7.400,target001,dock,-34.198,7.837,False
ZINC000000040631,lig3847,target001,autodock,-7.710,target001,dock,-34.331,2.193,False
ZINC000000040646,lig3848,target001,autodock,-8.120,target001,dock,-38.177,4.563,False
ZINC000000040663,lig3849,target001,autodock,-6.900,target001,dock,-39.232,15.060,False
ZINC000000040735,lig3850,target001,autodock,-7.530,target001,dock,-38.811,5.569,False
ZINC000000040749,lig3851,target001,autodock,-8.020,target001,dock,-41.765,21.097,False
ZINC000000040750,lig3852,target001,autodock,-9.080,target001,dock,-39.021,17.839,False
ZINC000000040751,lig3853,target001,autodock,-6.400,target001,dock,-31.319,20.617,False
ZINC000000040752,lig3854,target001,autodock,-6.260,target001,dock,-29.792,20.553,False
ZINC000000040763,lig3855,target001,autodock,-6.890,target001,,,,False
ZINC000000040768,lig3856,target001,autodock,-7.710,target001,,,,False
ZINC000000040791,lig3857,target001,autodock,-6.880,target001,dock,-30.752,18.280,False
ZINC000000040802,lig3858,target001,autodock,-7.750,target001,,,,False
ZINC000000040839,lig3859,target001,autodock,-8.890,target001,dock,-35.780,6.799,False
ZINC000000040850,lig3860,target001,autodock,-8.390,target001,dock,-35.587,7.245,False
ZINC000000040863,lig3861,target001,autodock,-8.000,target001,,,,False
ZINC000000040869,lig3862,target001,autodock,-8.200,target001,dock,-35.085,5.349,False
ZINC000000040902,lig3863,target001,autodock,-7.740,target001,dock,-35.697,5.174,False
ZINC000000040907,lig3864,target001,autodock,-6.970,target001,,,,False
ZINC000000040925,lig3865,target001,autodock,-7.310,target001,dock,-28.865,3.443,False
ZINC000000040927,lig3866,target001,autodock,-6.620,target001,dock,-36.061,6.229,False
ZINC000000040931,lig3867,target001,autodock,-6.670,target001,,,,False
ZINC000000040959,lig3868,target001,autodock,-6.150,target001,dock,-35.685,6.986,False
ZINC000000040969,lig3869,target001,autodock,-6.860,target001,dock,-34.555,6.895,False
ZINC000000041003,lig3870,target001,autodock,-7.800,target001,dock,-38.302,21.627,False
ZINC000000041020,lig3871,target001,autodock,-6.780,target001,dock,-33.606,8.127,False
ZINC000000041021,lig3872,target001,autodock,-6.530,target001,dock,-27.995,7.481,False
ZINC000000041034,lig3873,target001,autodock,-9.000,target001,dock,-47.106,6.303,False
ZINC000000041041,lig3874,target001,autodock,-6.770,target001,,,,False
ZINC000000041082,lig3875,target001,autodock,-7.030,target001,dock,-41.416,21.825,False
ZINC000000041086,lig3876,target001,autodock,-7.740,target001,dock,-40.872,19.433,False
ZINC000000041096,lig3877,target001,autodock,-7.600,target001,dock,-33.027,2.690,False
ZINC000000041097,lig3878,target001,autodock,-8.260,target001,,,,False
ZINC000000041108,lig3879,target001,autodock,-7.620,target001,dock,-31.564,2.952,False
ZINC000000041130,lig3880,target001,autodock,-7.520,target001,dock,-33.019,20.964,False
ZINC000000041146,lig3881,target001,autodock,-7.440,target001,dock,-33.856,2.296,False
ZINC000000041187,lig3882,target001,autodock,-7.230,target001,dock,-38.736,6.727,False
ZINC000000041202,lig3883,target001,autodock,-7.500,target001,,,,False
ZINC000000041211,lig3884,target001,autodock,-6.980,target001,dock,-40.392,6.524,False
ZINC000000041215,lig3885,target001,autodock,-8.380,target001,dock,-34.885,20.189,False
ZINC000000041228,lig3886,target001,autodock,-8.190,target001,dock,-31.804,1.336,True
ZINC000000041233,lig3887,target001,autodock,-7.240,target001,dock,-33.516,20.425,False
ZINC000000041236,lig3888,target001,autodock,-8.660,target001,,,,False
ZINC000000041243,lig3889,target001,autodock,-7.450,target001,dock,-35.339,4.603,False
ZINC000000041258,lig3890,target001,autodock,-8.000,target001,dock,-35.505,6.647,False
ZINC000000041259,lig3891,target001,autodock,-8.260,target001,,,,False
ZINC000000041298,lig3892,target001,autodock,-7.820,target001,dock,-39.408,1.844,True
ZINC000000041299,lig3893,target001,autodock,-8.010,target001,dock,-32.456,4.184,False
ZINC000000041310,lig3894,target001,autodock,-7.180,target001,,,,False
ZINC000000041315,lig3895,target001,autodock,-9.120,target001,,,,False
ZINC000000041335,lig3896,target001,autodock,-8.220,target001,,,,False
ZINC000000041337,lig3897,target001,autodock,-7.870,target001,dock,-39.772,20.101,False
ZINC000000041361,lig3898,target001,autodock,-7.870,target001,dock,-33.467,7.206,False
ZINC000000041382,lig3899,target001,autodock,-8.850,target001,dock,-41.584,2.964,False
ZINC000000041418,lig3900,target001,autodock,-9.560,target001,dock,-43.954,5.745,False
ZINC000000041421,lig3901,target001,autodock,-7.420,target001,dock,-32.543,4.296,False
ZINC000000041440,lig3902,target001,autodock,-8.290,target001,dock,-41.415,3.889,False
ZINC000000041447,lig3903,target001,autodock,-7.000,target001,dock,-36.815,6.545,False
ZINC000000041480,lig3904,target001,autodock,-6.590,target001,dock,-35.047,2.817,False
ZINC000000041485,lig3905,target001,autodock,-7.230,target001,dock,-33.252,5.142,False
ZINC000000041490,lig3906,target001,autodock,-8.060,target001,dock,-36.056,6.507,False
ZINC000000041493,lig3907,target001,autodock,-6.980,target001,dock,-37.019,20.591,False
ZINC000000041496,lig3908,target001,autodock,-8.460,target001,,,,False
ZINC000000041502,lig3909,target001,autodock,-7.580,target001,,,,False
ZINC000000041503,lig3910,target001,autodock,-7.530,target001,,,,False
ZINC000000041512,lig3911,target001,autodock,-7.920,target001,dock,-38.964,3.626,False
ZINC000000041518,lig3912,target001,autodock,-7.070,target001,dock,-35.881,3.289,False
ZINC000000041524,lig3913,target001,autodock,-6.430,target001,dock,-36.349,3.645,False
ZINC000000041532,lig3914,target001,autodock,-7.150,target001,,,,False
ZINC000000041539,lig3915,target001,autodock,-6.170,target001,dock,-28.211,22.913,False
ZINC000000041561,lig3916,target001,autodock,-8.130,target001,dock,-39.357,4.954,False
ZINC000000041566,lig3917,target001,autodock,-6.750,target001,dock,-28.937,20.041,False
ZINC000000041569,lig3918,target001,autodock,-8.760,target001,dock,-37.389,2.998,False
ZINC000000041576,lig3919,target001,autodock,-6.730,target001,,,,False
ZINC000000041591,lig3920,target001,autodock,-7.410,target001,,,,False
ZINC000000041654,lig3921,target001,autodock,-7.130,target001,dock,-37.248,10.211,False
ZINC000000041662,lig3922,target001,autodock,-6.490,target001,,,,False
ZINC000000041686,lig3923,target001,autodock,-9.160,target001,dock,-37.397,3.160,False
ZINC000000041695,lig3924,target001,autodock,-8.480,target001,,,,False
ZINC000000041701,lig3925,target001,autodock,-9.850,target001,dock,-40.900,4.216,False
ZINC000000041702,lig3926,target001,autodock,-7.530,target001,dock,-34.177,4.050,False
ZINC000000041704,lig3927,target001,autodock,-7.340,target001,dock,-36.832,21.037,False
ZINC000000041711,lig3928,target001,autodock,-8.640,target001,,,,False
ZINC000000041716,lig3929,target001,autodock,-7.810,target001,dock,-35.331,7.060,False
ZINC000000041786,lig3930,target001,autodock,-9.160,target001,,,,False
ZINC000000041787,lig3931,target001,autodock,-8.050,target001,dock,-37.649,5.209,False
ZINC000000041789,lig3932,target001,autodock,-8.400,target001,dock,-39.402,13.355,False
ZINC000000041801,lig3933,target001,autodock,-8.990,target001,,,,False
ZINC000000041805,lig3934,target001,autodock,-7.430,target001,dock,-39.564,6.065,False
ZINC000000041811,lig3935,target001,autodock,-6.830,target001,dock,-30.128,4.842,False
ZINC000000041813,lig3936,target001,autodock,-7.160,target001,dock,-32.326,3.015,False
ZINC000000041815,lig3937,target001,autodock,-7.690,target001,dock,-36.487,3.148,False
ZINC000000041824,lig3938,target001,autodock,-9.420,target001,dock,-41.078,5.535,False
ZINC000000041834,lig3939,target001,autodock,-7.540,target001,,,,False
ZINC000000041837,lig3940,target001,autodock,-8.030,target001,,,,False
ZINC000000041846,lig3941,target001,autodock,-8.020,target001,,,,False
ZINC000000041869,lig3942,target001,autodock,-7.600,target001,dock,-36.955,2.594,False
ZINC000000041875,lig3943,target001,autodock,-9.900,target001,dock,-38.073,7.385,False
ZINC000000041882,lig3944,target001,autodock,-7.920,target001,dock,-38.852,4.191,False
ZINC000000041894,lig3945,target001,autodock,-8.470,target001,dock,-35.689,5.275,False
ZINC000000041915,lig3946,target001,autodock,-7.600,target001,dock,-36.411,2.993,False
ZINC000000041946,lig3947,target001,autodock,-7.950,target001,,,,False
ZINC000000041963,lig3948,target001,autodock,-7.860,target001,,,,False
ZINC000000042028,lig3949,target001,autodock,-8.190,target001,,,,False
ZINC000000042030,lig3950,target001,autodock,-8.540,target001,dock,-44.939,4.807,False
ZINC000000042033,lig3951,target001,autodock,-7.880,target001,,,,False
ZINC000000042042,lig3952,target001,autodock,-6.940,target001,dock,-30.554,2.174,False
ZINC000000042043,lig3953,target001,autodock,-6.630,target001,,,,False
ZINC000000042075,lig3954,target001,autodock,-6.700,target001,,,,False
ZINC000000042082,lig3955,target001,autodock,-6.030,target001,,,,False
ZINC000000042088,lig3956,target001,autodock,-7.080,target001,dock,-37.908,4.732,False
ZINC000000042109,lig3957,target001,autodock,-7.580,target001,,,,False
ZINC000000042136,lig3958,target001,autodock,-6.240,target001,dock,-30.891,4.773,False
ZINC000000042141,lig3959,target001,autodock,-5.740,target001,,,,False
ZINC000000042144,lig3960,target001,autodock,-7.890,target001,dock,-36.034,4.660,False
ZINC000000042145,lig3961,target001,autodock,-7.950,target001,dock,-33.073,4.470,False
ZINC000000042146,lig3962,target001,autodock,-8.110,target001,dock,-35.438,7.781,False
ZINC000000042152,lig3963,target001,autodock,-7.560,target001,,,,False
ZINC000000042160,lig3964,target001,autodock,-8.920,target001,dock,-38.081,5.887,False
ZINC000000042209,lig3965,target001,autodock,-8.420,target001,dock,-42.661,5.433,False
ZINC000000042268,lig3966,target001,autodock,-8.200,target001,dock,-30.570,3.275,False
ZINC000000042298,lig3967,target001,autodock,-9.120,target001,,,,False
ZINC000000042302,lig3968,target001,autodock,-9.120,target001,dock,-41.344,8.758,False
ZINC000000042309,lig3969,target001,autodock,-7.810,target001,dock,-36.801,7.355,False
ZINC000000042333,lig3970,target001,autodock,-9.090,target001,dock,-36.945,8.426,False
ZINC000000042380,lig3971,target001,autodock,-5.970,target001,dock,-34.069,20.295,False
ZINC000000042384,lig3972,target001,autodock,-6.480,target001,dock,-36.154,19.413,False
ZINC000000042495,lig3973,target001,autodock,-7.230,target001,dock,-35.041,1.536,True
ZINC000000042517,lig3974,target001,autodock,-9.010,target001,dock,-24.142,6.317,False
ZINC000000042534,lig3975,target001,autodock,-7.710,target001,dock,-35.749,5.777,False
ZINC000000042556,lig3976,target001,autodock,-7.900,target001,dock,-36.386,6.504,False
ZINC000000042613,lig3977,target001,autodock,-8.720,target001,dock,-35.520,7.912,False
ZINC000000042616,lig3978,target001,autodock,-7.570,target001,dock,-38.953,2.960,False
ZINC000000042627,lig3979,target001,autodock,-7.470,target001,dock,-33.463,7.399,False
ZINC000000042650,lig3980,target001,autodock,-9.230,target001,,,,False
ZINC000000042686,lig3981,target001,autodock,-8.550,target001,dock,-37.398,5.138,False
ZINC000000042703,lig3982,target001,autodock,-8.240,target001,dock,-39.430,7.051,False
ZINC000000042710,lig3983,target001,autodock,-7.330,target001,,,,False
ZINC000000042765,lig3984,target001,autodock,-8.660,target001,dock,-35.403,6.616,False
ZINC000000042788,lig3985,target001,autodock,-8.430,target001,,,,False
ZINC000000042794,lig3986,target001,autodock,-7.150,target001,dock,-36.528,5.149,False
ZINC000000042806,lig3987,target001,autodock,-7.600,target001,dock,-33.256,9.705,False
ZINC000000042822,lig3988,target001,autodock,-10.190,target001,,,,False
ZINC000000042842,lig3989,target001,autodock,-7.120,target001,,,,False
ZINC000000042876,lig3990,target001,autodock,-8.660,target001,dock,-44.495,6.813,False
ZINC000000042887,lig3991,target001,autodock,-8.110,target001,,,,False
ZINC000000042888,lig3992,target001,autodock,-7.930,target001,dock,-38.898,20.883,False
ZINC000000042890,lig3993,target001,autodock,-7.910,target001,dock,-39.457,6.809,False
ZINC000000042904,lig3994,target001,autodock,-10.690,target001,,,,False
ZINC000000042907,lig3995,target001,autodock,-6.610,target001,,,,False
ZINC000000042909,lig3996,target001,autodock,-6.750,target001,,,,False
ZINC000000042915,lig3997,target001,autodock,-8.670,target001,dock,-53.147,0.856,True
ZINC000000042922,lig3998,target001,autodock,-7.860,target001,,,,False
ZINC000000042929,lig3999,target001,autodock,-6.470,target001,dock,-33.778,21.904,False
ZINC000000042934,lig4000,target001,autodock,-8.230,target001,,,,False
ZINC000000042938,lig4001,target001,autodock,-8.420,target001,,,,False
