name,ligID,targetID_autodock,instance_autodock,autodock,targetID_dsx,instance_dsx,dsx,rmsd_autodock_dsx,consensus
ZINC000000039433,lig3787,target001,autodock,-5.560,target001,vina,-59.897,3.477,False
ZINC000000039445,lig3788,target001,autodock,-8.960,target001,autodock,-89.893,4.879,False
ZINC000000039551,lig3789,target001,autodock,-6.840,target001,autodock,-60.165,3.401,False
ZINC000000039598,lig3790,target001,autodock,-5.380,target001,dock,-60.903,3.852,False
ZINC000000039639,lig3791,target001,autodock,-6.300,target001,autodock,-74.058,4.579,False
ZINC000000039645,lig3792,target001,autodock,-7.620,target001,autodock,-60.186,20.227,False
ZINC000000039775,lig3793,target001,autodock,-9.600,target001,autodock,-73.182,0.000,True
ZINC000000039842,lig3794,target001,autodock,-6.940,target001,dock,-74.213,2.841,False
ZINC000000039871,lig3795,target001,autodock,-7.080,target001,dock,-80.855,19.406,False
ZINC000000039945,lig3796,target001,autodock,-6.370,target001,autodock,-77.871,0.000,True
ZINC000000039956,lig3797,target001,autodock,-7.520,target001,vina,-75.820,6.711,False
ZINC000000039968,lig3798,target001,autodock,-6.420,target001,vina,-64.029,3.796,False
ZINC000000039973,lig3799,target001,autodock,-6.390,target001,autodock,-74.892,0.001,True
ZINC000000039997,lig3800,target001,autodock,-7.680,target001,vina,-73.929,4.273,False
ZINC000000040024,lig3801,target001,autodock,-8.120,target001,autodock,-75.798,0.000,True
ZINC000000040026,lig3802,target001,vina,-6.530,target001,dock,-74.079,4.777,False
ZINC000000040034,lig3803,target001,autodock,-7.880,target001,dock,-91.136,19.204,False
ZINC000000040042,lig3804,target001,autodock,-9.130,target001,vina,-73.641,6.962,False
ZINC000000040061,lig3805,target001,autodock,-6.000,target001,dock,-71.492,3.444,False
ZINC000000040116,lig3806,target001,autodock,-5.200,target001,autodock,-69.087,4.508,False
ZINC000000040160,lig3807,target001,autodock,-7.500,target001,autodock,-79.487,0.021,True
ZINC000000040191,lig3808,target001,autodock,-6.980,target001,autodock,-78.593,0.000,True
ZINC000000040204,lig3809,target001,autodock,-6.510,target001,vina,-87.769,5.358,False
ZINC000000040208,lig3810,target001,autodock,-8.010,target001,autodock,-71.429,10.807,False
ZINC000000040209,lig3811,target001,autodock,-6.940,target001,dock,-75.153,2.907,False
ZINC000000040210,lig3812,target001,autodock,-8.150,target001,autodock,-77.873,0.000,True
ZINC000000040213,lig3813,target001,dock,-6.570,target001,autodock,-76.038,21.029,False
ZINC000000040226,lig3814,target001,autodock,-8.150,target001,vina,-82.851,4.137,False
ZINC000000040227,lig3815,target001,autodock,-6.050,target001,vina,-70.878,7.778,False
ZINC000000040232,lig3816,target001,autodock,-7.590,target001,dock,-75.900,2.695,False
ZINC000000040236,lig3817,target001,autodock,-6.570,target001,vina,-79.973,3.528,False
ZINC000000040244,lig3818,target001,autodock,-7.660,target001,vina,-78.093,6.658,False
ZINC000000040250,lig3819,target001,autodock,-7.620,target001,autodock,-79.026,4.144,False
ZINC000000040251,lig3820,target001,autodock,-7.920,target001,autodock,-73.447,6.461,False
ZINC000000040253,lig3821,target001,autodock,-6.560,target001,dock,-77.539,19.697,False
ZINC000000040254,lig3822,target001,autodock,-6.530,target001,vina,-71.113,5.428,False
ZINC000000040255,lig3823,target001,autodock,-9.510,target001,dock,-88.408,5.223,False
ZINC000000040277,lig3824,target001,autodock,-6.670,target001,vina,-79.125,5.204,False
ZINC000000040282,lig3825,target001,vina,-6.600,target001,vina,-84.562,3.308,False
ZINC000000040300,lig3826,target001,vina,-6.400,target001,vina,-82.954,2.529,False
ZINC000000040333,lig3827,target001,autodock,-7.400,target001,dock,-76.555,18.309,False
ZINC000000040340,lig3828,target001,autodock,-6.760,target001,dock,-76.448,1.031,True
ZINC000000040346,lig3829,target001,autodock,-6.590,target001,autodock,-71.354,12.130,False
ZINC000000040347,lig3830,target001,autodock,-7.070,target001,autodock,-86.401,16.031,False
ZINC000000040348,lig3831,target001,autodock,-6.650,target001,autodock,-80.289,11.449,False
ZINC000000040359,lig3832,target001,autodock,-6.760,target001,autodock,-82.252,20.186,False
ZINC000000040371,lig3833,target001,autodock,-6.920,target001,dock,-75.507,21.162,False
ZINC000000040378,lig3834,target001,autodock,-7.360,target001,autodock,-84.105,2.854,False
ZINC000000040399,lig3835,target001,autodock,-7.570,target001,autodock,-78.526,4.483,False
ZINC000000040447,lig3836,target001,autodock,-7.400,target001,autodock,-88.291,1.028,True
ZINC000000040457,lig3837,target001,autodock,-6.840,target001,autodock,-76.508,6.456,False
ZINC000000040471,lig3838,target001,vina,-6.950,target001,vina,-79.796,8.740,False
ZINC000000040502,lig3839,target001,autodock,-6.410,target001,vina,-71.190,14.785,False
ZINC000000040510,lig3840,target001,autodock,-8.230,target001,autodock,-70.287,5.140,False
ZINC000000040511,lig3841,target001,autodock,-8.630,target001,autodock,-77.320,7.503,False
ZINC000000040512,lig3842,target001,autodock,-7.000,target001,vina,-84.887,3.658,False
ZINC000000040536,lig3843,target001,autodock,-7.240,target001,autodock,-81.904,3.196,False
ZINC000000040581,lig3844,target001,autodock,-6.760,target001,autodock,-80.801,2.781,False
ZINC000000040582,lig3845,target001,autodock,-7.620,target001,dock,-79.094,7.783,False
ZINC000000040583,lig3846,target001,dock,-7.590,target001,dock,-87.208,0.000,True
ZINC000000040631,lig3847,target001,autodock,-7.390,target001,autodock,-77.025,4.664,False
ZINC000000040646,lig3848,target001,autodock,-9.040,target001,autodock,-86.052,4.037,False
ZINC000000040663,lig3849,target001,autodock,-7.860,target001,autodock,-87.656,14.094,False
ZINC000000040735,lig3850,target001,autodock,-8.090,target001,dock,-90.290,5.103,False
ZINC000000040749,lig3851,target001,vina,-8.290,target001,vina,-94.245,0.000,True
ZINC000000040750,lig3852,target001,vina,-6.800,target001,autodock,-87.957,3.295,False
ZINC000000040751,lig3853,target001,autodock,-5.810,target001,autodock,-74.235,5.409,False
ZINC000000040752,lig3854,target001,autodock,-6.450,target001,autodock,-72.120,1.871,True
ZINC000000040763,lig3855,target001,autodock,-6.420,target001,vina,-72.193,3.068,False
ZINC000000040768,lig3856,target001,autodock,-7.060,target001,vina,-91.123,5.604,False
ZINC000000040791,lig3857,target001,autodock,-7.340,target001,vina,-70.138,3.745,False
ZINC000000040802,lig3858,target001,autodock,-8.270,target001,autodock,-92.703,3.130,False
ZINC000000040839,lig3859,target001,autodock,-9.340,target001,vina,-78.551,3.619,False
ZINC000000040850,lig3860,target001,autodock,-8.500,target001,dock,-83.097,1.129,True
ZINC000000040863,lig3861,target001,autodock,-8.220,target001,autodock,-100.591,4.228,False
ZINC000000040869,lig3862,target001,autodock,-8.110,target001,autodock,-94.681,0.000,True
ZINC000000040902,lig3863,target001,autodock,-8.050,target001,autodock,-78.074,4.979,False
ZINC000000040907,lig3864,target001,autodock,-7.450,target001,autodock,-83.305,17.102,False
ZINC000000040925,lig3865,target001,autodock,-7.580,target001,autodock,-75.281,5.800,False
ZINC000000040927,lig3866,target001,vina,-7.220,target001,autodock,-94.233,5.004,False
ZINC000000040931,lig3867,target001,autodock,-7.120,target001,vina,-90.075,6.733,False
ZINC000000040959,lig3868,target001,autodock,-6.330,target001,vina,-88.572,6.564,False
ZINC000000040969,lig3869,target001,autodock,-7.610,target001,dock,-92.003,6.144,False
ZINC000000041003,lig3870,target001,vina,-7.800,target001,dock,-106.515,19.558,False
ZINC000000041020,lig3871,target001,autodock,-6.950,target001,autodock,-85.300,0.000,True
ZINC000000041021,lig3872,target001,autodock,-8.380,target001,autodock,-80.956,5.167,False
ZINC000000041034,lig3873,target001,autodock,-8.830,target001,vina,-97.208,5.042,False
ZINC000000041041,lig3874,target001,autodock,-6.590,target001,autodock,-90.795,11.768,False
ZINC000000041082,lig3875,target001,autodock,-7.560,target001,vina,-92.300,4.895,False
ZINC000000041086,lig3876,target001,autodock,-7.360,target001,dock,-94.269,20.709,False
ZINC000000041096,lig3877,target001,autodock,-7.340,target001,vina,-88.334,3.318,False
ZINC000000041097,lig3878,target001,autodock,-8.590,target001,autodock,-86.010,1.728,True
ZINC000000041108,lig3879,target001,autodock,-8.060,target001,vina,-85.373,2.929,False
ZINC000000041130,lig3880,target001,autodock,-7.470,target001,vina,-83.897,21.502,False
ZINC000000041146,lig3881,target001,autodock,-7.910,target001,vina,-83.769,7.239,False
ZINC000000041187,lig3882,target001,autodock,-7.720,target001,vina,-89.210,7.277,False
ZINC000000041202,lig3883,target001,autodock,-8.000,target001,autodock,-88.505,5.759,False
ZINC000000041211,lig3884,target001,autodock,-8.080,target001,autodock,-99.449,0.000,True
ZINC000000041215,lig3885,target001,autodock,-8.600,target001,autodock,-90.148,3.751,False
ZINC000000041228,lig3886,target001,autodock,-7.880,target001,vina,-84.367,6.746,False
ZINC000000041233,lig3887,target001,autodock,-7.730,target001,autodock,-86.244,0.000,True
ZINC000000041236,lig3888,target001,autodock,-9.530,target001,vina,-89.588,4.139,False
ZINC000000041243,lig3889,target001,autodock,-8.740,target001,autodock,-78.761,4.311,False
ZINC000000041258,lig3890,target001,vina,-7.710,target001,autodock,-79.700,5.010,False
ZINC000000041259,lig3891,target001,autodock,-8.700,target001,vina,-74.221,1.780,True
ZINC000000041298,lig3892,target001,vina,-8.710,target001,autodock,-93.164,3.956,False
ZINC000000041299,lig3893,target001,autodock,-8.760,target001,vina,-87.701,2.548,False
ZINC000000041310,lig3894,target001,autodock,-7.450,target001,vina,-80.833,3.521,False
ZINC000000041315,lig3895,target001,autodock,-9.220,target001,autodock,-85.398,3.106,False
ZINC000000041335,lig3896,target001,autodock,-8.190,target001,autodock,-89.747,0.000,True
ZINC000000041337,lig3897,target001,autodock,-8.500,target001,dock,-92.670,20.101,False
ZINC000000041361,lig3898,target001,autodock,-7.230,target001,vina,-80.730,2.962,False
ZINC000000041382,lig3899,target001,autodock,-9.330,target001,vina,-88.594,2.970,False
ZINC000000041418,lig3900,target001,autodock,-9.660,target001,vina,-105.110,6.135,False
ZINC000000041421,lig3901,target001,autodock,-7.740,target001,autodock,-80.570,12.705,False
ZINC000000041440,lig3902,target001,autodock,-9.460,target001,autodock,-104.057,2.886,False
ZINC000000041447,lig3903,target001,autodock,-7.560,target001,vina,-97.559,2.037,False
ZINC000000041480,lig3904,target001,autodock,-7.040,target001,vina,-80.641,4.832,False
ZINC000000041485,lig3905,target001,autodock,-7.720,target001,vina,-91.292,3.036,False
ZINC000000041490,lig3906,target001,autodock,-8.080,target001,autodock,-94.151,3.936,False
ZINC000000041493,lig3907,target001,autodock,-8.080,target001,autodock,-103.953,6.122,False
ZINC000000041496,lig3908,target001,autodock,-9.600,target001,autodock,-112.762,4.493,False
ZINC000000041502,lig3909,target001,autodock,-8.600,target001,vina,-101.134,1.349,True
ZINC000000041503,lig3910,target001,autodock,-8.010,target001,autodock,-94.909,7.069,False
ZINC000000041512,lig3911,target001,autodock,-8.340,target001,vina,-95.390,3.610,False
ZINC000000041518,lig3912,target001,autodock,-7.680,target001,vina,-95.965,3.286,False
ZINC000000041524,lig3913,target001,autodock,-6.920,target001,vina,-98.066,6.671,False
ZINC000000041532,lig3914,target001,autodock,-7.960,target001,autodock,-94.066,4.669,False
ZINC000000041539,lig3915,target001,autodock,-5.770,target001,autodock,-75.031,0.000,True
ZINC000000041561,lig3916,target001,autodock,-8.450,target001,vina,-99.603,4.683,False
ZINC000000041566,lig3917,target001,autodock,-6.080,target001,vina,-78.414,13.590,False
ZINC000000041569,lig3918,target001,autodock,-9.760,target001,autodock,-102.098,3.698,False
ZINC000000041576,lig3919,target001,autodock,-7.470,target001,autodock,-88.674,4.869,False
ZINC000000041591,lig3920,target001,autodock,-5.860,target001,autodock,-82.701,5.219,False
ZINC000000041654,lig3921,target001,dock,-6.980,target001,dock,-80.755,0.000,True
ZINC000000041662,lig3922,target001,vina,-6.850,target001,vina,-82.312,6.828,False
ZINC000000041686,lig3923,target001,autodock,-9.450,target001,vina,-93.527,7.642,False
ZINC000000041695,lig3924,target001,autodock,-9.060,target001,autodock,-87.232,12.274,False
ZINC000000041701,lig3925,target001,autodock,-10.830,target001,dock,-85.803,2.827,False
ZINC000000041702,lig3926,target001,autodock,-8.210,target001,autodock,-82.369,5.245,False
ZINC000000041704,lig3927,target001,autodock,-8.110,target001,dock,-97.608,21.037,False
ZINC000000041711,lig3928,target001,autodock,-8.870,target001,autodock,-93.124,0.000,True
ZINC000000041716,lig3929,target001,autodock,-8.490,target001,vina,-88.920,3.574,False
ZINC000000041786,lig3930,target001,autodock,-9.550,target001,vina,-91.858,0.748,True
ZINC000000041787,lig3931,target001,autodock,-8.020,target001,vina,-86.834,5.041,False
ZINC000000041789,lig3932,target001,autodock,-8.400,target001,autodock,-80.727,2.484,False
ZINC000000041801,lig3933,target001,autodock,-9.460,target001,autodock,-92.689,0.000,True
ZINC000000041805,lig3934,target001,dock,-8.310,target001,autodock,-109.509,21.090,False
ZINC000000041811,lig3935,target001,autodock,-7.870,target001,autodock,-92.651,13.172,False
ZINC000000041813,lig3936,target001,autodock,-7.730,target001,vina,-92.037,4.496,False
ZINC000000041815,lig3937,target001,autodock,-8.230,target001,dock,-81.717,4.740,False
ZINC000000041824,lig3938,target001,autodock,-9.570,target001,dock,-98.395,5.535,False
ZINC000000041834,lig3939,target001,autodock,-8.030,target001,vina,-95.259,3.399,False
ZINC000000041837,lig3940,target001,autodock,-8.460,target001,vina,-94.124,19.639,False
ZINC000000041846,lig3941,target001,autodock,-9.460,target001,autodock,-98.905,0.000,True
ZINC000000041869,lig3942,target001,dock,-7.260,target001,dock,-91.313,5.599,False
ZINC000000041875,lig3943,target001,autodock,-11.050,target001,vina,-100.881,4.330,False
ZINC000000041882,lig3944,target001,autodock,-9.030,target001,autodock,-101.780,3.663,False
ZINC000000041894,lig3945,target001,autodock,-8.480,target001,autodock,-78.286,0.962,True
ZINC000000041915,lig3946,target001,autodock,-7.130,target001,dock,-84.867,3.079,False
ZINC000000041946,lig3947,target001,vina,-9.390,target001,autodock,-98.478,1.104,True
ZINC000000041963,lig3948,target001,vina,-8.500,target001,vina,-90.381,13.436,False
ZINC000000042028,lig3949,target001,autodock,-8.920,target001,autodock,-90.042,6.373,False
ZINC000000042030,lig3950,target001,vina,-8.530,target001,autodock,-99.860,5.864,False
ZINC000000042033,lig3951,target001,vina,-8.530,target001,vina,-98.317,5.247,False
ZINC000000042042,lig3952,target001,autodock,-7.460,target001,dock,-82.479,2.291,False
ZINC000000042043,lig3953,target001,autodock,-7.140,target001,autodock,-80.229,0.000,True
ZINC000000042075,lig3954,target001,autodock,-6.700,target001,vina,-85.185,7.144,False
ZINC000000042082,lig3955,target001,autodock,-6.390,target001,vina,-80.811,4.793,False
ZINC000000042088,lig3956,target001,autodock,-7.900,target001,dock,-101.780,2.362,False
ZINC000000042109,lig3957,target001,autodock,-7.980,target001,autodock,-90.298,0.000,True
ZINC000000042136,lig3958,target001,vina,-6.550,target001,autodock,-92.192,2.795,False
ZINC000000042141,lig3959,target001,autodock,-5.260,target001,vina,-88.772,6.378,False
ZINC000000042144,lig3960,target001,autodock,-7.410,target001,dock,-94.973,11.106,False
ZINC000000042145,lig3961,target001,autodock,-8.060,target001,autodock,-97.215,0.000,True
ZINC000000042146,lig3962,target001,autodock,-8.830,target001,vina,-97.469,6.610,False
ZINC000000042152,lig3963,target001,autodock,-8.850,target001,autodock,-79.687,0.000,True
ZINC000000042160,lig3964,target001,autodock,-9.270,target001,autodock,-95.681,0.000,True
ZINC000000042209,lig3965,target001,autodock,-8.200,target001,vina,-101.745,4.733,False
ZINC000000042268,lig3966,target001,autodock,-7.780,target001,autodock,-86.355,4.876,False
ZINC000000042298,lig3967,target001,vina,-8.330,target001,autodock,-93.240,4.055,False
ZINC000000042302,lig3968,target001,autodock,-9.580,target001,vina,-95.884,5.470,False
ZINC000000042309,lig3969,target001,dock,-7.880,target001,vina,-88.296,7.350,False
ZINC000000042333,lig3970,target001,autodock,-9.790,target001,vina,-86.645,3.687,False
ZINC000000042380,lig3971,target001,autodock,-5.860,target001,dock,-74.058,20.295,False
ZINC000000042384,lig3972,target001,vina,-5.540,target001,autodock,-68.630,2.940,False
ZINC000000042495,lig3973,target001,autodock,-7.920,target001,vina,-84.778,2.369,False
ZINC000000042517,lig3974,target001,autodock,-9.480,target001,vina,-90.071,5.680,False
ZINC000000042534,lig3975,target001,autodock,-7.910,target001,vina,-77.549,20.546,False
ZINC000000042556,lig3976,target001,dock,-7.420,target001,dock,-86.356,19.294,False
ZINC000000042613,lig3977,target001,autodock,-9.250,target001,vina,-89.412,1.114,True
ZINC000000042616,lig3978,target001,autodock,-7.530,target001,vina,-100.482,9.492,False
ZINC000000042627,lig3979,target001,autodock,-7.490,target001,vina,-86.290,5.837,False
ZINC000000042650,lig3980,target001,autodock,-10.120,target001,autodock,-92.134,0.000,True
ZINC000000042686,lig3981,target001,vina,-8.470,target001,autodock,-95.731,6.324,False
ZINC000000042703,lig3982,target001,autodock,-8.680,target001,autodock,-101.616,2.286,False
ZINC000000042710,lig3983,target001,vina,-8.620,target001,vina,-110.927,5.919,False
ZINC000000042765,lig3984,target001,autodock,-9.290,target001,vina,-101.000,0.782,True
ZINC000000042788,lig3985,target001,vina,-9.700,target001,autodock,-95.174,5.611,False
ZINC000000042794,lig3986,target001,vina,-7.000,target001,vina,-100.988,3.900,False
ZINC000000042806,lig3987,target001,autodock,-7.600,target001,autodock,-89.519,13.589,False
ZINC000000042822,lig3988,target001,autodock,-10.340,target001,autodock,-100.531,5.537,False
ZINC000000042842,lig3989,target001,autodock,-8.210,target001,autodock,-88.572,7.492,False
ZINC000000042876,lig3990,target001,vina,-9.130,target001,autodock,-111.477,5.614,False
ZINC000000042887,lig3991,target001,autodock,-8.870,target001,vina,-106.934,5.137,False
ZINC000000042888,lig3992,target001,autodock,-8.720,target001,vina,-99.208,4.017,False
ZINC000000042890,lig3993,target001,autodock,-8.870,target001,autodock,-97.152,0.000,True
ZINC000000042904,lig3994,target001,autodock,-8.450,target001,vina,-104.192,15.347,False
ZINC000000042907,lig3995,target001,autodock,-6.790,target001,vina,-93.576,6.511,False
ZINC000000042909,lig3996,target001,vina,-7.260,target001,vina,-103.753,0.000,True
ZINC000000042915,lig3997,target001,autodock,-9.010,target001,vina,-108.390,7.265,False
ZINC000000042922,lig3998,target001,autodock,-8.920,target001,autodock,-90.297,6.280,False
