name,ligID,targetID_autodock,instance_autodock,autodock,targetID_vina,instance_vina,vina,targetID_dsx,instance_dsx,dsx,rmsd_autodock_vina,rmsd_autodock_dsx,consensus
ZINC000000013366,lig1459,target001,autodock,-8.420,target001,autodock,-6.862,target001,autodock,-106.036,5.060,5.060,False
ZINC000000013384,lig1460,target001,autodock,-8.700,target001,vina,-8.247,target001,vina,-103.007,5.395,5.578,False
ZINC000000013399,lig1461,target001,autodock,-6.220,target001,autodock,-7.066,target001,vina,-68.389,4.716,4.253,False
ZINC000000013452,lig1462,target001,autodock,-8.140,target001,autodock,-8.078,target001,vina,-89.711,3.867,5.071,False
ZINC000000013458,lig1463,target001,autodock,-7.490,target001,autodock,-7.534,target001,dock,-76.074,5.956,6.094,False
ZINC000000013541,lig1464,target001,autodock,-6.780,target001,autodock,-6.833,target001,vina,-97.599,5.082,8.925,False
ZINC000000013560,lig1465,target001,autodock,-8.080,target001,vina,-7.944,target001,autodock,-75.006,3.077,0.000,False
ZINC000000013563,lig1466,target001,autodock,-6.670,target001,vina,-7.057,target001,vina,-69.606,4.984,1.844,False
ZINC000000013601,lig1467,target001,autodock,-5.040,target001,vina,-5.730,target001,dock,-72.760,11.297,19.402,False
ZINC000000013603,lig1468,target001,vina,-5.800,target001,autodock,-6.323,target001,autodock,-77.779,7.256,2.723,False
ZINC000000013615,lig1469,target001,autodock,-4.590,target001,autodock,-5.163,target001,autodock,-35.969,1.718,17.727,False
ZINC000000013616,lig1470,target001,autodock,-4.690,target001,autodock,-5.251,target001,vina,-37.463,0.002,13.834,False
ZINC000000013748,lig1471,target001,autodock,-6.750,target001,autodock,-7.330,target001,dock,-86.355,0.000,20.152,False
ZINC000000013803,lig1472,target001,autodock,-7.420,target001,autodock,-7.378,target001,autodock,-77.026,6.416,0.000,False
ZINC000000013805,lig1473,target001,autodock,-6.610,target001,vina,-7.325,target001,vina,-73.929,3.174,3.174,False
ZINC000000013845,lig1474,target001,autodock,-6.730,target001,vina,-6.758,target001,autodock,-70.928,5.749,5.267,False
ZINC000000013854,lig1475,target001,autodock,-8.330,target001,vina,-8.447,target001,dock,-82.843,7.394,7.460,False
ZINC000000013855,lig1476,target001,autodock,-7.240,target001,autodock,-7.294,target001,dock,-85.718,3.304,20.632,False
ZINC000000013856,lig1477,target001,vina,-6.280,target001,dock,-7.384,target001,dock,-81.616,1.203,19.386,False
ZINC000000013936,lig1478,target001,autodock,-9.430,target001,vina,-8.401,target001,autodock,-113.281,2.201,2.540,False
ZINC000000013940,lig1479,target001,autodock,-8.380,target001,vina,-6.722,target001,vina,-94.430,3.340,2.187,False
ZINC000000013982,lig1480,target001,autodock,-5.220,target001,vina,-6.030,target001,vina,-77.977,3.168,3.087,False
ZINC000000014007,lig1481,target001,autodock,-8.410,target001,vina,-6.770,target001,vina,-93.862,6.964,6.743,False
ZINC000000014023,lig1482,target001,autodock,-7.180,target001,dock,-8.387,target001,dock,-77.886,13.360,13.360,False
ZINC000000014036,lig1483,target001,autodock,-7.550,target001,autodock,-7.467,target001,autodock,-76.823,7.444,0.000,False
ZINC000000014042,lig1484,target001,autodock,-4.710,target001,vina,-6.094,target001,vina,-68.401,7.401,5.616,False
ZINC000000014119,lig1485,target001,autodock,-8.690,target001,vina,-10.065,target001,vina,-100.211,5.057,4.701,False
ZINC000000014122,lig1486,target001,vina,-7.360,target001,vina,-8.022,target001,autodock,-102.809,0.000,0.223,True
ZINC000000014136,lig1487,target001,autodock,-6.440,target001,vina,-6.595,target001,dock,-73.785,1.856,20.001,False
ZINC000000014168,lig1488,target001,vina,-7.250,target001,vina,-8.181,target001,vina,-84.257,5.615,5.736,False
ZINC000000014171,lig1489,target001,autodock,-8.210,target001,vina,-8.153,target001,vina,-91.724,5.350,5.350,False
ZINC000000014233,lig1490,target001,autodock,-10.060,target001,autodock,-8.695,target001,autodock,-109.088,0.000,0.000,True
ZINC000000014275,lig1491,target001,autodock,-6.730,target001,dock,-7.188,target001,autodock,-87.247,1.953,3.587,False
ZINC000000014346,lig1492,target001,autodock,-7.040,target001,vina,-7.037,target001,vina,-95.951,2.101,2.101,False
ZINC000000014360,lig1493,target001,autodock,-8.200,target001,vina,-7.127,target001,vina,-95.800,6.611,4.950,False
ZINC000000014362,lig1494,target001,autodock,-7.380,target001,vina,-7.119,target001,vina,-66.607,20.354,20.354,False
ZINC000000014415,lig1495,target001,vina,-10.030,target001,vina,-9.134,target001,vina,-95.842,0.000,5.293,False
ZINC000000014417,lig1496,target001,vina,-9.090,target001,vina,-8.235,target001,vina,-91.546,0.000,0.000,True
ZINC000000014419,lig1497,target001,vina,-9.960,target001,vina,-8.518,target001,vina,-103.891,2.798,2.798,False
ZINC000000014421,lig1498,target001,vina,-9.170,target001,dock,-8.448,target001,dock,-99.494,5.386,5.386,False
ZINC000000014479,lig1499,target001,autodock,-6.270,target001,autodock,-7.261,target001,dock,-77.896,4.536,20.604,False
ZINC000000014481,lig1500,target001,autodock,-6.860,target001,vina,-7.678,target001,autodock,-95.985,7.223,3.240,False
ZINC000000014482,lig1501,target001,autodock,-7.430,target001,autodock,-7.284,target001,dock,-82.267,2.167,3.315,False
ZINC000000014493,lig1502,target001,autodock,-8.810,target001,autodock,-8.214,target001,autodock,-99.282,6.160,6.160,False
ZINC000000014497,lig1503,target001,autodock,-7.840,target001,autodock,-7.740,target001,autodock,-98.505,9.389,3.667,False
ZINC000000014556,lig1504,target001,autodock,-7.300,target001,vina,-7.142,target001,autodock,-99.143,6.647,0.000,False
ZINC000000014633,lig1505,target001,autodock,-9.040,target001,vina,-8.244,target001,vina,-93.920,5.474,5.474,False
ZINC000000014636,lig1506,target001,autodock,-7.280,target001,vina,-6.948,target001,dock,-74.083,2.313,5.928,False
ZINC000000014864,lig1507,target001,autodock,-8.270,target001,autodock,-7.287,target001,autodock,-103.167,5.253,5.253,False
ZINC000000014894,lig1508,target001,autodock,-7.390,target001,dock,-6.678,target001,vina,-66.362,4.986,4.958,False
ZINC000000014895,lig1509,target001,autodock,-6.690,target001,vina,-6.483,target001,autodock,-71.901,5.019,2.027,False
ZINC000000014897,lig1510,target001,vina,-7.480,target001,vina,-7.250,target001,vina,-71.700,0.000,4.905,False
ZINC000000014898,lig1511,target001,autodock,-7.670,target001,dock,-7.849,target001,autodock,-70.759,6.386,6.067,False
ZINC000000014900,lig1512,target001,autodock,-7.790,target001,vina,-7.024,target001,autodock,-76.168,3.237,0.000,False
ZINC000000014901,lig1513,target001,autodock,-7.790,target001,autodock,-7.372,target001,autodock,-77.778,0.791,0.791,True
ZINC000000014906,lig1514,target001,autodock,-7.420,target001,vina,-6.731,target001,vina,-82.458,3.525,20.681,False
ZINC000000014936,lig1515,target001,vina,-8.790,target001,autodock,-7.362,target001,autodock,-90.249,5.306,3.469,False
ZINC000000014937,lig1516,target001,autodock,-10.650,target001,autodock,-8.736,target001,autodock,-110.693,0.000,0.000,True
ZINC000000014940,lig1517,target001,autodock,-9.690,target001,dock,-8.920,target001,vina,-98.213,5.572,5.499,False
ZINC000000014945,lig1518,target001,vina,-7.760,target001,vina,-8.959,target001,autodock,-98.523,4.426,15.093,False
ZINC000000014953,lig1519,target001,autodock,-6.630,target001,vina,-7.134,target001,vina,-93.436,5.171,5.171,False
ZINC000000014964,lig1520,target001,autodock,-5.750,target001,vina,-6.743,target001,vina,-82.729,3.837,7.110,False
ZINC000000014988,lig1521,target001,vina,-6.910,target001,autodock,-7.437,target001,vina,-71.839,7.541,5.067,False
ZINC000000014991,lig1522,target001,autodock,-8.790,target001,vina,-7.889,target001,vina,-84.249,2.011,2.011,False
ZINC000000015062,lig1523,target001,autodock,-7.810,target001,vina,-8.277,target001,dock,-91.527,2.675,6.615,False
ZINC000000015072,lig1524,target001,vina,-5.770,target001,autodock,-6.953,target001,dock,-85.983,4.759,19.031,False
ZINC000000015095,lig1525,target001,autodock,-7.650,target001,vina,-8.482,target001,vina,-83.564,2.947,20.344,False
ZINC000000015124,lig1526,target001,autodock,-7.620,target001,vina,-7.353,target001,autodock,-89.599,7.498,7.526,False
ZINC000000015125,lig1527,target001,autodock,-8.000,target001,autodock,-6.393,target001,vina,-99.087,0.000,4.905,False
ZINC000000015126,lig1528,target001,autodock,-7.530,target001,vina,-7.479,target001,autodock,-79.172,3.598,21.138,False
ZINC000000015129,lig1529,target001,autodock,-7.770,target001,autodock,-6.915,target001,autodock,-86.514,3.353,4.523,False
ZINC000000015175,lig1530,target001,vina,-8.500,target001,vina,-7.095,target001,vina,-83.812,0.000,2.927,False
ZINC000000015200,lig1531,target001,vina,-8.870,target001,vina,-7.645,target001,vina,-109.316,0.000,0.000,True
ZINC000000015202,lig1532,target001,autodock,-8.690,target001,vina,-7.148,target001,vina,-96.097,1.075,6.495,False
ZINC000000015216,lig1533,target001,autodock,-7.340,target001,vina,-6.580,target001,autodock,-78.371,3.225,6.708,False
ZINC000000015463,lig1534,target001,autodock,-7.930,target001,vina,-8.990,target001,vina,-85.752,0.037,5.418,False
ZINC000000015464,lig1535,target001,autodock,-7.890,target001,autodock,-9.012,target001,autodock,-77.211,0.024,5.245,False
ZINC000000015465,lig1536,target001,autodock,-8.140,target001,autodock,-9.123,target001,dock,-88.691,4.517,5.309,False
ZINC000000015557,lig1537,target001,dock,-7.600,target001,vina,-7.713,target001,autodock,-101.976,8.169,4.209,False
ZINC000000015566,lig1538,target001,autodock,-7.920,target001,autodock,-7.751,target001,autodock,-80.684,6.577,5.282,False
ZINC000000015586,lig1539,target001,autodock,-7.520,target001,vina,-7.309,target001,autodock,-76.840,5.800,0.000,False
ZINC000000015627,lig1540,target001,vina,-7.010,target001,autodock,-8.233,target001,dock,-71.518,5.976,18.801,False
ZINC000000015667,lig1541,target001,autodock,-6.500,target001,vina,-7.057,target001,autodock,-68.601,7.117,13.203,False
ZINC000000015683,lig1542,target001,autodock,-7.890,target001,autodock,-6.879,target001,autodock,-85.446,1.198,8.896,False
ZINC000000015752,lig1543,target001,autodock,-7.470,target001,autodock,-6.413,target001,vina,-77.724,0.000,5.538,False
ZINC000000015778,lig1544,target001,vina,-8.050,target001,vina,-8.128,target001,dock,-88.947,4.204,3.085,False
ZINC000000015847,lig1545,target001,autodock,-8.510,target001,vina,-6.902,target001,autodock,-98.702,3.194,1.461,False
ZINC000000015951,lig1546,target001,autodock,-6.550,target001,dock,-7.018,target001,dock,-77.631,5.865,21.429,False
ZINC000000015978,lig1547,target001,autodock,-10.360,target001,autodock,-9.109,target001,autodock,-96.208,4.996,4.996,False
ZINC000000015980,lig1548,target001,autodock,-10.090,target001,autodock,-8.926,target001,autodock,-91.841,4.650,0.000,False
ZINC000000015981,lig1549,target001,autodock,-9.910,target001,autodock,-8.447,target001,vina,-92.192,0.000,6.159,False
ZINC000000016050,lig1550,target001,autodock,-8.950,target001,vina,-8.548,target001,autodock,-107.864,2.519,2.597,False
ZINC000000016077,lig1551,target001,autodock,-6.560,target001,autodock,-8.055,target001,dock,-95.176,3.932,3.930,False
ZINC000000016139,lig1552,target001,vina,-6.570,target001,autodock,-6.217,target001,vina,-96.910,6.010,7.334,False
ZINC000000016140,lig1553,target001,autodock,-8.280,target001,autodock,-7.147,target001,vina,-93.951,0.000,1.879,True
ZINC000000016141,lig1554,target001,autodock,-8.250,target001,vina,-6.706,target001,vina,-99.274,3.395,4.355,False
ZINC000000016183,lig1555,target001,autodock,-8.510,target001,autodock,-8.599,target001,autodock,-92.506,3.544,5.536,False
ZINC000000016262,lig1556,target001,autodock,-9.010,target001,vina,-7.706,target001,autodock,-83.176,4.384,0.861,False
ZINC000000016263,lig1557,target001,autodock,-8.620,target001,vina,-8.474,target001,autodock,-77.858,4.896,5.719,False
ZINC000000016264,lig1558,target001,autodock,-8.080,target001,autodock,-7.211,target001,autodock,-84.335,4.638,2.916,False
ZINC000000016265,lig1559,target001,autodock,-8.180,target001,autodock,-7.262,target001,autodock,-83.959,5.391,5.735,False
ZINC000000016382,lig1560,target001,autodock,-7.270,target001,dock,-7.802,target001,dock,-69.901,4.782,4.530,False
ZINC000000016386,lig1561,target001,autodock,-6.260,target001,dock,-6.327,target001,autodock,-81.598,20.864,21.322,False
ZINC000000016405,lig1562,target001,autodock,-6.670,target001,vina,-7.789,target001,vina,-90.904,7.393,7.393,False
ZINC000000016418,lig1563,target001,autodock,-8.450,target001,vina,-8.193,target001,vina,-88.236,4.695,4.695,False
ZINC000000016460,lig1564,target001,autodock,-6.730,target001,vina,-7.049,target001,autodock,-78.071,4.858,4.718,False
ZINC000000016470,lig1565,target001,autodock,-7.480,target001,vina,-8.200,target001,autodock,-79.003,3.800,0.000,False
ZINC000000016518,lig1566,target001,autodock,-6.880,target001,vina,-7.455,target001,vina,-76.770,5.537,5.537,False
ZINC000000016520,lig1567,target001,autodock,-8.090,target001,vina,-7.339,target001,vina,-84.621,3.296,4.392,False
ZINC000000016665,lig1568,target001,autodock,-8.640,target001,vina,-7.618,target001,vina,-92.772,6.053,6.053,False
ZINC000000016688,lig1569,target001,autodock,-8.190,target001,dock,-8.039,target001,autodock,-97.201,3.873,6.177,False
ZINC000000016693,lig1570,target001,autodock,-6.560,target001,vina,-7.275,target001,vina,-84.250,6.345,6.345,False
ZINC000000016722,lig1571,target001,autodock,-7.040,target001,autodock,-8.370,target001,autodock,-86.824,1.118,1.118,True
ZINC000000016835,lig1572,target001,autodock,-7.260,target001,autodock,-8.636,target001,vina,-81.429,4.665,19.970,False
ZINC000000016846,lig1573,target001,autodock,-7.630,target001,autodock,-6.924,target001,autodock,-94.986,5.181,5.105,False
ZINC000000016869,lig1574,target001,autodock,-6.990,target001,vina,-6.663,target001,vina,-85.797,4.011,2.866,False
ZINC000000016899,lig1575,target001,vina,-7.730,target001,vina,-6.861,target001,autodock,-101.103,5.491,4.708,False
ZINC000000016912,lig1576,target001,autodock,-6.690,target001,vina,-6.760,target001,dock,-87.981,8.904,8.488,False
ZINC000000016955,lig1577,target001,autodock,-6.180,target001,autodock,-6.124,target001,autodock,-82.264,3.973,3.973,False
ZINC000000016970,lig1578,target001,autodock,-6.970,target001,dock,-7.244,target001,dock,-77.663,2.802,5.089,False
ZINC000000016978,lig1579,target001,autodock,-9.730,target001,autodock,-8.087,target001,autodock,-104.629,6.994,0.000,False
ZINC000000016983,lig1580,target001,autodock,-10.010,target001,autodock,-8.870,target001,vina,-95.380,5.258,5.379,False
ZINC000000017041,lig1581,target001,vina,-9.060,target001,autodock,-8.265,target001,vina,-94.301,8.325,12.773,False
ZINC000000017058,lig1582,target001,autodock,-8.240,target001,autodock,-8.729,target001,autodock,-103.624,0.000,0.010,True
ZINC000000017069,lig1583,target001,autodock,-8.490,target001,vina,-7.202,target001,autodock,-113.702,4.088,13.312,False
ZINC000000017071,lig1584,target001,autodock,-8.300,target001,autodock,-7.273,target001,autodock,-102.594,2.942,5.757,False
ZINC000000017075,lig1585,target001,autodock,-6.700,target001,autodock,-6.561,target001,autodock,-87.171,3.974,6.326,False
ZINC000000017086,lig1586,target001,autodock,-6.250,target001,vina,-6.191,target001,autodock,-67.068,5.483,1.616,False
ZINC000000017104,lig1587,target001,vina,-9.760,target001,vina,-8.065,target001,autodock,-98.335,0.000,3.826,False
ZINC000000017106,lig1588,target001,autodock,-7.730,target001,autodock,-7.829,target001,autodock,-103.871,5.859,5.859,False
ZINC000000017113,lig1589,target001,autodock,-9.220,target001,vina,-8.398,target001,autodock,-101.128,2.243,4.826,False
ZINC000000017115,lig1590,target001,autodock,-10.350,target001,autodock,-9.623,target001,vina,-107.353,5.479,5.473,False
ZINC000000017116,lig1591,target001,autodock,-8.200,target001,vina,-7.870,target001,vina,-104.861,3.266,3.266,False
ZINC000000017137,lig1592,target001,autodock,-9.620,target001,vina,-8.473,target001,vina,-102.882,6.518,6.848,False
ZINC000000017187,lig1593,target001,autodock,-6.130,target001,vina,-7.432,target001,autodock,-85.056,3.721,0.000,False
ZINC000000017230,lig1594,target001,autodock,-6.580,target001,dock,-6.053,target001,vina,-84.574,4.797,5.502,False
ZINC000000017280,lig1595,target001,autodock,-10.850,target001,vina,-6.773,target001,vina,-77.999,5.045,5.354,False
ZINC000000017343,lig1596,target001,vina,-8.970,target001,vina,-8.880,target001,autodock,-99.067,0.000,1.115,True
ZINC000000017382,lig1597,target001,autodock,-6.050,target001,autodock,-7.036,target001,vina,-94.018,0.000,20.417,False
ZINC000000017399,lig1598,target001,autodock,-7.390,target001,autodock,-7.138,target001,dock,-80.918,6.193,20.589,False
ZINC000000017401,lig1599,target001,autodock,-7.770,target001,vina,-7.383,target001,dock,-79.106,2.485,5.745,False
ZINC000000017402,lig1600,target001,autodock,-7.420,target001,autodock,-8.070,target001,dock,-87.941,3.763,3.441,False
ZINC000000017403,lig1601,target001,autodock,-7.730,target001,autodock,-7.673,target001,vina,-84.668,6.659,6.745,False
ZINC000000017404,lig1602,target001,autodock,-8.490,target001,autodock,-7.904,target001,autodock,-79.827,0.000,6.992,False
ZINC000000017407,lig1603,target001,autodock,-7.620,target001,autodock,-6.899,target001,vina,-85.218,4.425,22.307,False
ZINC000000017408,lig1604,target001,autodock,-7.940,target001,autodock,-7.914,target001,vina,-81.841,6.798,6.978,False
ZINC000000017440,lig1605,target001,vina,-5.800,target001,vina,-6.764,target001,autodock,-86.712,3.299,3.321,False
ZINC000000017521,lig1606,target001,autodock,-7.590,target001,vina,-7.567,target001,autodock,-90.393,5.932,5.839,False
ZINC000000017560,lig1607,target001,autodock,-6.360,target001,autodock,-7.970,target001,autodock,-83.224,1.211,2.182,False
